"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"671","FDN49","OUT017",726.939575195312
"672","FDL08","OUT018",3450.08959960938
"673","FDI09","OUT013",3578.97265625
"674","FDP19","OUT018",1824.51574707031
"675","FDU21","OUT010",13.5063381195068
"676","NCP41","OUT045",1746.11840820312
"677","FDY10","OUT013",1790.68872070312
"678","FDP12","OUT018",473.355712890625
"679","NCN26","OUT049",1930.10192871094
"680","FDK44","OUT013",2610.9365234375
"681","FDC28","OUT049",1790.93432617188
"682","FDJ41","OUT027",6220.34130859375
"683","NCT29","OUT035",2062.9580078125
"684","NCH42","OUT019",716.190856933594
"685","FDU60","OUT018",2467.16040039062
"686","FDS02","OUT045",3036.72412109375
"687","FDC51","OUT046",2079.47314453125
"688","FDU03","OUT013",3050.6328125
"689","FDX39","OUT045",3473.7177734375
"690","NCY05","OUT010",13.5063381195068
"691","NCL06","OUT027",6295.90380859375
"692","FDD32","OUT035",1196.82568359375
"693","NCN41","OUT045",2049.90112304688
"694","NCX53","OUT049",2312.96240234375
"695","FDU57","OUT019",404.491638183594
"696","FDQ23","OUT046",1761.33935546875
"697","FDQ52","OUT045",3657.97827148438
"698","FDC14","OUT045",742.318420410156
"699","FDY09","OUT035",2813.48779296875
"700","FDQ28","OUT045",2499.25756835938
"701","FDV25","OUT046",3698.41625976562
"702","FDJ07","OUT035",1953.76281738281
"703","DRB25","OUT049",1721.16320800781
"704","FDK52","OUT019",610.215148925781
"705","FDY52","OUT027",1749.27954101562
"706","FDB28","OUT046",2933.96630859375
"707","FDT36","OUT035",706.411437988281
"708","FDV25","OUT017",3722.07739257812
"709","NCN07","OUT027",3412.86303710938
"710","FDC57","OUT017",3112.23364257812
"711","FDQ03","OUT018",3187.62841796875
"712","FDU23","OUT017",2782.49243164062
"713","NCX41","OUT035",3497.37866210938
"714","NCD06","OUT035",797.853332519531
"715","FDW08","OUT045",1721.16320800781
"716","NCU29","OUT017",2351.84448242188
"717","NCE06","OUT013",2375.76440429688
"718","FDV52","OUT010",383.279724121094
"719","FDB02","OUT017",2828.70874023438
"720","NCR18","OUT045",756.66943359375
"721","FDK16","OUT049",1586.36840820312
"722","NCQ29","OUT010",652.441101074219
"723","FDZ01","OUT019",353.385375976562
"724","FDW27","OUT035",2509.2666015625
"725","FDD17","OUT018",3495.44677734375
"726","FDW39","OUT013",2695.20654296875
"727","DRH59","OUT045",1133.64685058594
"728","FDS52","OUT013",1690.16186523438
"729","FDU40","OUT027",5185.52001953125
"730","NCF54","OUT013",2665.63452148438
"731","FDH46","OUT045",1746.98840332031
"732","NCP14","OUT049",1721.16320800781
"733","FDH50","OUT049",3164.03979492188
"734","DRF15","OUT010",353.582977294922
"735","FDV27","OUT027",2454.47583007812
"736","NCJ06","OUT049",2064.25219726562
"737","FDN02","OUT018",3002.42163085938
"738","FDQ51","OUT049",783.950744628906
"739","FDQ07","OUT017",3465.49780273438
"740","FDS45","OUT049",1761.33935546875
"741","NCJ06","OUT045",2064.25219726562
"742","FDD36","OUT035",1953.76281738281
"743","FDY25","OUT045",3230.39331054688
"744","FDU52","OUT046",2514.478515625
"745","DRK47","OUT017",3872.05151367188
"746","NCL30","OUT017",2073.56225585938
"747","FDN22","OUT035",3693.7958984375
"748","NCF30","OUT027",3398.51196289062
"749","FDK03","OUT035",4023.806640625
"750","FDT45","OUT017",949.347473144531
"751","NCC54","OUT027",5722.19091796875
"752","FDP08","OUT018",2942.09741210938
"753","FDU44","OUT046",2718.6552734375
"754","DRG39","OUT035",926.40185546875
"755","FDU32","OUT049",2079.47314453125
"756","FDY27","OUT049",2805.0478515625
"757","NCP54","OUT013",1954.41088867188
"758","NCZ41","OUT049",2024.07592773438
"759","DRL49","OUT013",2178.166015625
"760","FDI05","OUT018",1027.80310058594
"761","FDY56","OUT045",3788.7265625
"762","DRC13","OUT013",1969.63195800781
"763","NCV29","OUT017",2828.70874023438
"764","FDR24","OUT049",1355.80407714844
"765","FDZ34","OUT018",2720.40576171875
"766","FDP37","OUT035",2047.73693847656
"767","FDX08","OUT027",4775.27490234375
"768","FDS57","OUT045",2243.91333007812
"769","NCG18","OUT049",1746.11840820312
"770","FDK25","OUT018",2475.0009765625
"771","FDH53","OUT049",1173.16467285156
"772","DRI59","OUT018",3478.32495117188
"773","FDA52","OUT046",2720.77758789062
"774","FDT20","OUT010",34.0344505310059
"775","FDE36","OUT019",430.588623046875
"776","FDI24","OUT017",2759.65966796875
"777","FDB28","OUT018",3244.0712890625
"778","FDV11","OUT017",2759.65966796875
"779","FDP01","OUT046",2499.25756835938
"780","FDD34","OUT027",4093.85668945312
"781","FDJ50","OUT027",1423.74816894531
"782","FDZ44","OUT013",1805.90966796875
"783","DRO59","OUT035",1202.28820800781
"784","DRB48","OUT045",713.036987304688
"785","FDR21","OUT018",2513.376953125
"786","NCE42","OUT010",882.736755371094
"787","FDO23","OUT046",1561.38903808594
"788","NCE30","OUT018",3228.85034179688
"789","FDQ22","OUT035",716.169860839844
"790","FDY01","OUT045",1889.92565917969
"791","FDS08","OUT017",2788.53271484375
"792","FDG28","OUT018",3450.08959960938
"793","FDQ51","OUT018",564.933227539062
"794","FDB05","OUT017",3535.859375
"795","FDO56","OUT049",1915.75085449219
"796","FDE02","OUT018",1367.35095214844
"797","FDN45","OUT017",3465.49780273438
"798","FDS09","OUT013",703.014770507812
"799","NCA54","OUT018",2633.31665039062
"800","FDP09","OUT010",586.453918457031
"801","FDC53","OUT045",1611.66186523438
"802","NCM55","OUT017",3112.23364257812
"803","FDL09","OUT018",2492.26538085938
"804","FDA11","OUT019",356.168365478516
"805","FDA50","OUT045",1561.38903808594
"806","FDC23","OUT017",2818.07080078125
"807","FDE22","OUT049",2554.65478515625
"808","FDD23","OUT046",3259.43579101562
"809","NCA29","OUT049",2805.0478515625
"810","FDK38","OUT046",2288.00732421875
"811","DRC13","OUT046",2079.47314453125
"812","NCP43","OUT049",2789.82690429688
"813","FDX28","OUT049",1601.90344238281
"814","FDF08","OUT049",1355.80407714844
"815","FDZ33","OUT046",2485.60546875
"816","FDD10","OUT049",2775.47583007812
"817","FDO58","OUT017",2548.74389648438
"818","FDI50","OUT017",3897.87670898438
"819","FDO58","OUT045",2729.25952148438
"820","FDX08","OUT013",2902.64233398438
"821","NCK17","OUT010",59.3498497009277
"822","FDF39","OUT035",4169.2314453125
"823","FDU45","OUT010",383.279724121094
"824","NCJ18","OUT018",1675.14440917969
"825","DRC27","OUT019",548.01806640625
"826","DRC25","OUT035",1390.09350585938
"827","FDU59","OUT035",2509.2666015625
"828","FDU28","OUT035",3138.05883789062
"829","NCP30","OUT046",756.66943359375
"830","FDB39","OUT018",761.649047851562
"831","FDE41","OUT013",1299.84753417969
"832","DRH11","OUT010",112.794326782227
"833","FDA58","OUT045",3845.771484375
"834","FDU50","OUT046",1889.92565917969
"835","FDM34","OUT013",1914.23474121094
"836","FDM44","OUT027",2843.1298828125
"837","FDR39","OUT045",3071.58813476562
"838","FDM25","OUT045",2764.87158203125
"839","FDQ49","OUT049",2525.08276367188
"840","DRH25","OUT018",484.971221923828
"841","FDM09","OUT027",4562.025390625
"842","FDL44","OUT019",473.540832519531
"843","NCR42","OUT018",518.712951660156
"844","DRL59","OUT046",917.091857910156
"845","FDX43","OUT013",2579.94091796875
"846","DRK47","OUT010",576.83837890625
"847","FDU48","OUT018",1631.83642578125
"848","FDY12","OUT045",774.192321777344
"849","NCN43","OUT018",1796.49865722656
"850","NCM55","OUT018",2869.8984375
"851","FDQ21","OUT027",3412.86303710938
"852","FDX13","OUT035",3897.87670898438
"853","NCK30","OUT027",5852.939453125
"854","FDG20","OUT049",2720.77758789062
"855","DRG27","OUT017",726.939575195312
"856","FDY14","OUT018",4361.45068359375
"857","FDP59","OUT035",1653.77661132812
"858","FDU60","OUT017",2767.271484375
"859","NCC18","OUT019",408.383575439453
"860","DRJ39","OUT017",3497.37866210938
"861","FDS07","OUT049",1889.92565917969
"862","FDM08","OUT027",5716.0732421875
"863","FDP51","OUT045",2024.07592773438
"864","FDU16","OUT035",1379.46508789062
"865","FDH12","OUT013",1649.98559570312
"866","DRE48","OUT010",584.679016113281
"867","NCL42","OUT027",5852.939453125
"868","FDR21","OUT045",2749.65063476562
"869","NCW29","OUT035",2087.9130859375
"870","FDO11","OUT013",3835.55200195312
"871","NCM31","OUT049",2259.13427734375
"872","FDV35","OUT019",404.491638183594
"873","FDF58","OUT017",1022.96282958984
"874","NCE43","OUT049",2689.7822265625
"875","FDA02","OUT035",2336.62353515625
"876","DRL37","OUT010",59.3498497009277
"877","FDR24","OUT018",1151.001953125
"878","FDW59","OUT049",1380.78344726562
"879","FDS22","OUT049",756.66943359375
"880","FDW24","OUT017",807.611694335938
"881","FDU24","OUT035",1600.27099609375
"882","FDA21","OUT027",5089.42822265625
"883","FDH58","OUT027",2970.33081054688
"884","FDW36","OUT018",1491.06762695312
"885","FDI45","OUT027",4605.24951171875
"886","FDU01","OUT018",2863.90869140625
"887","FDF35","OUT027",2809.08764648438
"888","FDU43","OUT019",548.01806640625
"889","FDE24","OUT019",384.723876953125
"890","FDK50","OUT049",2758.83154296875
"891","FDG31","OUT045",1091.76147460938
"892","FDC60","OUT045",1371.02514648438
"893","FDL36","OUT013",1284.62658691406
"894","FDP21","OUT013",3019.77758789062
"895","FDW16","OUT045",1351.21154785156
"896","FDX02","OUT017",3772.04565429688
"897","FDQ58","OUT027",4093.85668945312
"898","FDT51","OUT046",1900.75793457031
"899","FDD59","OUT049",1183.21020507812
"900","NCM42","OUT018",1646.37219238281
"901","FDA57","OUT018",459.393157958984
"902","FDZ48","OUT035",1938.54187011719
"903","FDE46","OUT045",2539.43383789062
"904","NCZ30","OUT019",394.441009521484
"905","FDB56","OUT017",3098.58154296875
"906","FDA25","OUT027",2828.77880859375
"907","FDD20","OUT013",1954.41088867188
"908","FDL25","OUT013",1505.43249511719
"909","NCO18","OUT049",2805.0478515625
"910","FDJ45","OUT017",706.411437988281
"911","FDR12","OUT035",2782.49243164062
"912","NCF19","OUT010",86.6311721801758
"913","FDK25","OUT046",2689.7822265625
"914","NCR17","OUT046",1930.10192871094
"915","FDC52","OUT046",2554.65478515625
"916","NCA54","OUT017",2880.37939453125
"917","FDR45","OUT010",792.819030761719
"918","NCM19","OUT049",1915.75085449219
"919","FDF39","OUT027",6220.34130859375
"920","FDX23","OUT049",1552.03161621094
"921","FDD58","OUT027",2806.3583984375
"922","FDX28","OUT013",1649.98559570312
"923","NCD31","OUT013",2648.990234375
"924","FDU57","OUT018",2270.82446289062
"925","FDI27","OUT046",769.599731445312
"926","NCM42","OUT046",1761.33935546875
"927","FDD32","OUT027",1847.95239257812
"928","FDI34","OUT013",3678.978515625
"929","NCM29","OUT049",2079.47314453125
"930","FDG46","OUT018",1706.69995117188
"931","DRC01","OUT010",140.49543762207
"932","FDB15","OUT027",5992.494140625
"933","NCA17","OUT027",4079.50561523438
"934","FDF10","OUT046",2243.91333007812
"935","FDR26","OUT027",4590.8984375
"936","FDI02","OUT049",1874.70471191406
"937","NCM54","OUT010",288.834136962891
"938","FDF14","OUT013",2444.8134765625
"939","FDJ33","OUT010",288.834136962891
"940","FDM20","OUT035",4026.00610351562
"941","FDC03","OUT027",5156.64697265625
"942","NCX05","OUT046",1874.70471191406
"943","NCM41","OUT027",2674.41186523438
"944","NCU29","OUT010",359.640472412109
"945","FDQ59","OUT017",1394.68603515625
"946","FDH46","OUT010",272.091156005859
"947","FDH09","OUT013",703.014770507812
"948","NCD06","OUT045",774.192321777344
"949","FDC15","OUT035",2494.04565429688
"950","DRD37","OUT027",1043.62084960938
"951","FDT28","OUT027",3454.21850585938
"952","FDR28","OUT027",4619.9697265625
"953","FDT38","OUT017",1379.46508789062
"954","FDV34","OUT027",1775.08935546875
"955","FDY52","OUT035",1022.96282958984
"956","FDB34","OUT013",1294.38488769531
"957","DRL23","OUT018",1501.80749511719
"958","DRB24","OUT046",2554.65478515625
"959","FDJ50","OUT046",917.091857910156
"960","FDQ49","OUT035",2548.74389648438
"961","FDP20","OUT035",2073.56225585938
"962","FDV19","OUT027",4093.85668945312
"963","NCR54","OUT045",3021.5029296875
"964","FDO09","OUT010",726.771728515625
"965","FDS57","OUT018",2029.13195800781
"966","FDN10","OUT049",1915.75085449219
"967","FDV23","OUT049",2039.296875
"968","FDY28","OUT049",3382.00708007812
"969","DRG51","OUT013",2444.8134765625
"970","FDD45","OUT019",356.168365478516
"971","NCL18","OUT027",5022.3583984375
"972","NCM29","OUT013",1969.63195800781
"973","FDF17","OUT027",5185.52001953125
"974","FDE22","OUT017",2578.31567382812
"975","FDQ22","OUT017",716.169860839844
"976","FDS01","OUT013",2695.20654296875
"977","FDW35","OUT027",1137.66625976562
"978","FDJ33","OUT046",2039.296875
"979","NCF54","OUT035",2799.13696289062
"980","FDE09","OUT013",1759.93286132812
"981","NCE06","OUT045",2485.60546875
"982","DRH49","OUT049",1173.16467285156
"983","FDY43","OUT045",2674.56127929688
"984","NCT05","OUT017",3897.87670898438
"985","FDZ34","OUT045",3079.50341796875
"986","FDL38","OUT017",1389.22351074219
"987","FDZ31","OUT017",3045.1640625
"988","FDR14","OUT035",949.347473144531
"989","NCN54","OUT049",1173.16467285156
"990","NCC42","OUT027",3398.51196289062
"991","FDK08","OUT017",1635.32275390625
"992","FDP59","OUT013",1558.93798828125
"993","FDV22","OUT035",2563.0947265625
"994","FDD33","OUT035",3869.4326171875
"995","DRE60","OUT027",5628.14599609375
"996","FDK52","OUT046",3719.51171875
"997","FDA02","OUT017",2336.62353515625
"998","FDM56","OUT049",1775.71325683594
"999","FDE57","OUT035",2351.84448242188
"1000","FDM32","OUT045",1365.5625
"1001","NCQ30","OUT027",3412.86303710938
"1002","FDQ27","OUT027",2843.1298828125
"1003","FDT60","OUT027",3398.51196289062
"1004","FDU43","OUT049",3838.36865234375
"1005","NCO55","OUT035",1744.82421875
"1006","FDG02","OUT045",3129.61889648438
"1007","FDJ28","OUT013",3019.77758789062
"1008","FDP40","OUT045",1900.75793457031
"1009","FDJ38","OUT045",3129.61889648438
"1010","NCC54","OUT017",3641.29736328125
"1011","NCZ41","OUT046",2024.07592773438
"1012","FDK38","OUT019",453.773101806641
"1013","FDU52","OUT013",2404.63720703125
"1014","FDC40","OUT046",1163.40625
"1015","NCR30","OUT017",1160.78991699219
"1016","NCN18","OUT017",1884.24267578125
"1017","FDB50","OUT035",1202.28820800781
"1018","FDG04","OUT013",3019.77758789062
"1019","FDR26","OUT035",2799.13696289062
"1020","NCT17","OUT018",2906.216796875
"1021","FDX35","OUT027",5695.93701171875
"1022","FDS12","OUT046",2039.296875
"1023","NCZ29","OUT027",3398.51196289062
"1024","FDB38","OUT010",379.408203125
"1025","FDP12","OUT013",606.980285644531
"1026","FDP22","OUT046",817.710693359375
"1027","FDS26","OUT018",3968.66479492188
"1028","FDR52","OUT046",3074.92065429688
"1029","DRJ13","OUT046",2514.478515625
"1030","FDU48","OUT027",3398.51196289062
"1031","FDE29","OUT035",1013.20446777344
"1032","NCT29","OUT049",2039.296875
"1033","DRK37","OUT018",2860.85961914062
"1034","FDK55","OUT046",1365.5625
"1035","FDR07","OUT046",1579.78442382812
"1036","FDO21","OUT027",5852.939453125
"1037","FDK46","OUT049",4229.255859375
"1038","FDB12","OUT045",1721.16320800781
"1039","FDT31","OUT027",5089.42822265625
"1040","FDJ33","OUT045",2039.296875
"1041","FDC26","OUT027",2898.55004882812
"1042","NCQ02","OUT045",3129.61889648438
"1043","FDP08","OUT010",491.784240722656
"1044","FDB11","OUT027",5763.47705078125
"1045","FDV55","OUT013",2162.94506835938
"1046","FDW20","OUT049",2064.25219726562
"1047","NCJ18","OUT019",368.615783691406
"1048","FDC41","OUT018",986.304748535156
"1049","FDE14","OUT027",2843.1298828125
"1050","FDG35","OUT013",2611.35302734375
"1051","FDF45","OUT035",959.105895996094
"1052","FDS19","OUT027",1847.95239257812
"1053","FDS58","OUT019",473.540832519531
"1054","FDA26","OUT017",3457.9013671875
"1055","FDM32","OUT049",1365.5625
"1056","FDL45","OUT046",2064.25219726562
"1057","FDZ55","OUT049",2554.65478515625
"1058","FDY37","OUT049",2312.96240234375
"1059","FDO46","OUT046",3129.61889648438
"1060","FDQ60","OUT046",1889.92565917969
"1061","FDA19","OUT018",1770.53771972656
"1062","FDL15","OUT046",2525.08276367188
"1063","FDM10","OUT018",3002.42163085938
"1064","NCL05","OUT017",765.979431152344
"1065","DRK49","OUT010",59.3498497009277
"1066","NCE18","OUT027",5724.81005859375
"1067","FDG40","OUT049",678.157897949219
"1068","DRI59","OUT045",3698.41625976562
"1069","FDK28","OUT035",3847.23608398438
"1070","NCD06","OUT019",127.749176025391
"1071","FDO11","OUT019",678.766479492188
"1072","FDK27","OUT046",1930.10192871094
"1073","FDT43","OUT027",1380.22985839844
"1074","FDD38","OUT018",1501.80749511719
"1075","FDA16","OUT049",3538.58081054688
"1076","FDL14","OUT027",4093.85668945312
"1077","NCM17","OUT049",746.911010742188
"1078","FDD20","OUT045",2064.25219726562
"1079","FDA40","OUT045",1365.5625
"1080","FDL43","OUT045",1188.38562011719
"1081","FDV15","OUT045",1721.16320800781
"1082","FDE52","OUT046",1380.78344726562
"1083","NCL17","OUT010",304.942230224609
"1084","NCJ31","OUT045",3657.97827148438
"1085","FDR60","OUT045",1163.40625
"1086","NCA18","OUT035",1913.58666992188
"1087","FDS21","OUT027",1749.27954101562
"1088","FDW09","OUT035",1196.82568359375
"1089","FDL26","OUT035",2563.0947265625
"1090","FDS47","OUT018",1204.97998046875
"1091","FDC39","OUT046",3332.36499023438
"1092","FDT51","OUT035",1924.41882324219
"1093","FDK40","OUT035",4001.740234375
"1094","NCG19","OUT045",3657.97827148438
"1095","FDZ07","OUT046",989.54345703125
"1096","FDF08","OUT027",2454.47583007812
"1097","FDO04","OUT013",864.267333984375
"1098","FDK41","OUT018",1204.97998046875
"1099","FDP15","OUT049",3760.119140625
"1100","NCD43","OUT018",1517.02856445312
"1101","NCP18","OUT013",2218.34228515625
"1102","FDZ51","OUT046",1586.36840820312
"1103","DRH13","OUT035",1785.00036621094
"1104","FDF38","OUT045",756.66943359375
"1105","NCI43","OUT045",783.950744628906
"1106","FDM38","OUT027",1499.01989746094
"1107","FDS03","OUT013",1025.17651367188
